"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","dnt_is_foreign","dnt_objectType_encoded","sizeAssets","debtor_ua_firstname","debtor_ukr_firstname","organization_ua_company_name","organization_eng_company_code","person","assetsCurrency","debtor_eng_sameRegLivingAddress","organization_ukr_company_name","debtor_ua_lastname","organization_extendedstatus","objectType","dnt_sizeAssets_hidden","organization_ukr_company_address","otherObjectType","organization_eng_company_name","debtor_ua_middlename","debtor_eng_firstname","organization_eng_company_address","organization_ua_company_code","iteration","organization","organization_type","debtor_ukr_lastname","debtor_eng_lastname","debtor_eng_middlename","debtor_ukr_middlename","debtor_ua_sameRegLivingAddress","object_id","ownershipType","otherOwnership","percent.ownership","organization_ua_company_name_extendedstatus","organization_ua_company_code_extendedstatus","sizeAssets_extendedstatus","otherObjectType_extendedstatus","organization_eng_company_code_extendedstatus","assetsCurrency_extendedstatus","organization_eng_company_name_extendedstatus","organization_ukr_company_name_extendedstatus","organization_eng_company_address_extendedstatus","organization_ukr_company_address_extendedstatus","declarant","subjectRelation","in_hryvnias"
"Артюшенко Ігор Андрійович","Верховна Рада України","Народний депутат України","nacp_24d6e46e-838b-4c2e-b5c1-69831327250d","Артюшенко","FALSE","Андрійович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_24d6e46e-838b-4c2e-b5c1-69831327250d","Ігор","FALSE","bank",2995,"","","Головне управління по м. Києву тв Київській обл. АТ ""Ощадбанк""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09322277","1489505429960","j","Юридична особа, зареєстрована в Україні","","","","","","1489505429960","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Артюшенко Ігор Андрійович",NA,2995
"Артюшенко Ігор Андрійович","Верховна Рада України","Народний депутат України","nacp_24d6e46e-838b-4c2e-b5c1-69831327250d","Артюшенко","FALSE","Андрійович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_24d6e46e-838b-4c2e-b5c1-69831327250d","Ігор","FALSE","bank",8813,"","","ПАТ Комерційний Банк ""ПРИВАТБАНК""","","1476347132950","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360570","1521640892102","j","Юридична особа, зареєстрована в Україні","","","","","","1521640892102","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Артюшенко Дар'я Петрівна","дружина",8813
"Артюшенко Ігор Андрійович","Верховна Рада України","Народний депутат України","nacp_24d6e46e-838b-4c2e-b5c1-69831327250d","Артюшенко","FALSE","Андрійович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_24d6e46e-838b-4c2e-b5c1-69831327250d","Ігор","FALSE","cash",3000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1476349652519","","","","","","","","1476349652519","Спільна власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Артюшенко Ігор Андрійович",NA,84201.67
"Артюшенко Ігор Андрійович","Верховна Рада України","Народний депутат України","nacp_24d6e46e-838b-4c2e-b5c1-69831327250d","Артюшенко","FALSE","Андрійович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_24d6e46e-838b-4c2e-b5c1-69831327250d","Ігор","FALSE","bank",47,"","","ПАТ Комерційний Банк ""ПРИВАТБАНК""","","1476347132950","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360570","1521803352228","j","Юридична особа, зареєстрована в Україні","","","","","","1521803352228","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Артюшенко Дар'я Петрівна","дружина",47
"Бабак Альона Валеріївна","Верховна Рада України","народний депутат України","nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Бабак","FALSE","Валеріївна",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Альона","FALSE","bank",335405,"","","ПАТ ""Укрексімбанк""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","00032112","1489398988559","j","Юридична особа, зареєстрована в Україні","","","","","","1489398988559","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабак Альона Валеріївна",NA,335405
"Бабак Альона Валеріївна","Верховна Рада України","народний депутат України","nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Бабак","FALSE","Валеріївна",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Альона","FALSE","bank",451,"","","ПАТ ""Укрексімбанк""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","00032112","1489399156623","j","Юридична особа, зареєстрована в Україні","","","","","","1489399156623","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабак Альона Валеріївна",NA,12658.32
"Бабак Альона Валеріївна","Верховна Рада України","народний депутат України","nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Бабак","FALSE","Валеріївна",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Альона","FALSE","cash",57000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1489399327276","","","","","","","","1489399327276","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабак Альона Валеріївна",NA,1599831.71
"Бабак Альона Валеріївна","Верховна Рада України","народний депутат України","nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Бабак","FALSE","Валеріївна",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Альона","FALSE","bank",21276,"","","ПАТ ""Укрексімбанк""","","1","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","00032112","1489399093675","j","Юридична особа, зареєстрована в Україні","","","","","","1489399093675","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабак Альона Валеріївна",NA,712648.64
"Бабак Альона Валеріївна","Верховна Рада України","народний депутат України","nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Бабак","FALSE","Валеріївна",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Альона","FALSE","cash",35000,"","","","","1","EUR","","","","1","Готівкові кошти","FALSE","","","","","","","","1489399219397","","","","","","","","1489399219397","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабак Альона Валеріївна",NA,1172339.84
"Бабак Альона Валеріївна","Верховна Рада України","народний депутат України","nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Бабак","FALSE","Валеріївна",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc42ddfc-bf48-4185-bd45-0d08cc6e88e5","Альона","FALSE","bank",4283,"","","ПАТ ""Український інноваційний банк""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","05839888","1490947747591","j","Юридична особа, зареєстрована в Україні","","","","","","1490947747591","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабак Альона Валеріївна",NA,120211.92
"Бабенко Валерій Борисович","Верховна Рада України","народний депутат України","nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Бабенко","FALSE","Борисович",2018-03-02,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Валерій","FALSE","bank",2979,"","","ПАТ ""ОТП Банк""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","","1489575786035","j","Юридична особа, зареєстрована в Україні","","","","","","1489575786035","Власність","",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Бабенко Валерій Борисович",NA,83612.26
"Бабенко Валерій Борисович","Верховна Рада України","народний депутат України","nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Бабенко","FALSE","Борисович",2018-03-02,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Валерій","FALSE","credit_union",23250,"","","Відкритий пенсійний фонд ""ОТП Пенсія""","","1","UAH","","","",NA,"Внески до кредитних спілок та інших небанківських фінансових установ","FALSE","","","","","","","36274196","1490007178536","j","Юридична особа, зареєстрована в Україні","","","","","","1490007178536","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабенко Валерій Борисович",NA,23250
"Бабенко Валерій Борисович","Верховна Рада України","народний депутат України","nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Бабенко","FALSE","Борисович",2018-03-02,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Валерій","FALSE","cash",110000,"","","","","1","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1489575282206","","","","","","","","1489575282206","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабенко Валерій Борисович",NA,110000
"Бабенко Валерій Борисович","Верховна Рада України","народний депутат України","nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Бабенко","FALSE","Борисович",2018-03-02,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Валерій","FALSE","bank",2041,"","","ПАТ ""ОТП Банк""","","1","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","","1489575837478","j","Юридична особа, зареєстрована в Україні","","","","","","1489575837478","Власність","",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Бабенко Валерій Борисович",NA,68364.16
"Бабенко Валерій Борисович","Верховна Рада України","народний депутат України","nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Бабенко","FALSE","Борисович",2018-03-02,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Валерій","FALSE","cash",92000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1489575263542","","","","","","","","1489575263542","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабенко Валерій Борисович",NA,2582184.52
"Бабенко Валерій Борисович","Верховна Рада України","народний депутат України","nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Бабенко","FALSE","Борисович",2018-03-02,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_be16264d-f1b0-41c8-8ab0-66e3fa327537","Валерій","FALSE","cash",140000,"","","","","1489077667627","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1489575318615","","","","","","","","1489575318615","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бабенко  Тетяна Федорівна","дружина",140000
