"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","dnt_costDate_hidden","costDate","dnt_objectType_encoded","model","otherObjectType","owningDate","dnt_graduationYear_hidden","object_identificationNumber_extendedstatus","person","graduationYear","iteration","brand","objectType","object_id","ownershipType","otherOwnership","percent.ownership","costDate_extendedstatus","model_extendedstatus","brand_extendedstatus","typeProperty","otherTypeProperty","graduationYear_extendedstatus","declarant","subjectRelation"
"Развадовський Віктор Йосипович","Верховна Рада України","Народний депутат України","nacp_b34c210e-589a-4176-8f3b-81a74a82b9d2","Развадовський","FALSE","Йосипович",2018-03-02,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b34c210e-589a-4176-8f3b-81a74a82b9d2","Віктор","FALSE",3350000,"car","B7","",2017-07-12,"FALSE",NA,"1","2017","1516438819347","BMW ALPINA","Автомобіль легковий","1516438819347","Власність","",NA,NA,NA,NA,NA,NA,NA,"Развадовський Віктор Йосипович",NA
"Развадовський Віктор Йосипович","Верховна Рада України","Народний депутат України","nacp_b34c210e-589a-4176-8f3b-81a74a82b9d2","Развадовський","FALSE","Йосипович",2018-03-02,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b34c210e-589a-4176-8f3b-81a74a82b9d2","Віктор","FALSE",3650000,"car","RANGE ROVER AUTOBIOGRAPHY","",2017-06-07,"FALSE",NA,"1","2017","1516438312417","LAND ROVER","Автомобіль легковий","1516438312417","Власність","",NA,NA,NA,NA,NA,NA,NA,"Развадовський Віктор Йосипович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",84000,"other","4234","Автобус",2012-02-01,"FALSE",NA,"1","2003","1476431166804","ПАЗ","Інше","1476431166804","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",3000,"truck","5312","",2002-09-12,"FALSE",NA,"1","1988","1476431428188","ГАЗ","Автомобіль вантажний","1476431428188","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",82000,"other","4234","Автобус",2011-09-29,"FALSE",NA,"1","2004","1476430818416","ПАЗ","Інше","1476430818416","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",84000,"other","4234","Автобус",2012-02-01,"FALSE",NA,"1","2003","1476431098984","ПАЗ","Інше","1476431098984","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",83000,"other","4234","Автобус",2011-09-07,"FALSE",NA,"1","2003","1475770311023","ПАЗ","Інше","1475770311023","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",956403,"car","S-350","",2014-12-22,"FALSE",NA,"1","2011","1475770104470","Mersedes-Benz","Автомобіль легковий","1475770104470",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",82000,"other","4234","Автобус",2011-09-29,"FALSE",NA,"1","2004","1476430929943","ПАЗ ","Інше","1476430929943","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",87000,"other","4234","Автобус",2013-05-15,"FALSE",NA,"1","2004","1476431027395","ПАЗ","Інше","1476431027395","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",6000,"truck","138","",2006-12-27,"FALSE",NA,"1","1985","1476431536684","ЗІЛ","Автомобіль вантажний","1476431536684","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",160000,"other","LB-26 4580","Автобус",2011-08-19,"FALSE",NA,"1","2000","1476443344828","Temsa","Інше","1476443344828","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",78000,"other","4234","Автобус",2011-10-05,"FALSE",NA,"1","2004","1476432851645","ПАЗ","Інше","1476432851645","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",6000,"truck","5312","",2008-06-07,"FALSE",NA,"1","1989","1477725066313","ГАЗ","Автомобіль вантажний","1477725066313","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",86000,"other","4234","Автобус",2013-02-19,"FALSE",NA,"1","2004","1476430158410","ПАЗ ","Інше","1476430158410","Власність","",NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Ревега Олександр Васильович","Верховна Рада України","Народний депутат України","nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Ревега","FALSE","Васильович",2018-03-19,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c9b31e4b-f07a-4d4c-9e68-7104c03b993d","Олександр","FALSE",1027007,"car","Range Rover","",2014-12-22,"FALSE",NA,"1","2010","1475769460325","Land Rover","Автомобіль легковий","1475769460325",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ревега Олександр Васильович",NA
"Река Андрій Олександрович","Верховна Рада України","Народний депутат України","nacp_6351c244-435b-4768-a4cf-8ce9300061af","Река","FALSE","Олександрович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_6351c244-435b-4768-a4cf-8ce9300061af","Андрій","TRUE",0,"car","244","",1997-11-25,"FALSE","0","1","1992","1475754081014","ARO","Автомобіль легковий","1475754081014","Власність","",NA,"2",NA,NA,NA,NA,NA,"Река Андрій Олександрович",NA
"Река Андрій Олександрович","Верховна Рада України","Народний депутат України","nacp_6351c244-435b-4768-a4cf-8ce9300061af","Река","FALSE","Олександрович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_6351c244-435b-4768-a4cf-8ce9300061af","Андрій","TRUE",0,"other","8303","Причіп",2010-10-22,"FALSE","0","1","1987","1475754252669","Knaus","Інше","1475754252669","Власність","",NA,"2",NA,NA,NA,NA,NA,"Река Андрій Олександрович",NA
"Рибак Іван Петрович","Верховна Рада України","народний депутат України","nacp_914bdddb-c5d5-4211-ad7f-f2da80a0638b","Рибак","FALSE","Петрович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_914bdddb-c5d5-4211-ad7f-f2da80a0638b","Іван","TRUE",0,"car","RAV4","",2015-05-15,"FALSE","0","1477571935800","2013","1477656787806","TOYOTA","Автомобіль легковий","1477656787806",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Рибак Тетяна Миколаївна","дружина"
"Рибак Іван Петрович","Верховна Рада України","народний депутат України","nacp_914bdddb-c5d5-4211-ad7f-f2da80a0638b","Рибак","FALSE","Петрович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_914bdddb-c5d5-4211-ad7f-f2da80a0638b","Іван","TRUE",0,"car","LC200","",2014-08-19,"FALSE","0","1","2011","1477656414444","TOYOTA","Автомобіль легковий","1477656414444",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Рибак Іван Петрович",NA
"Рибалка Сергій Вікторович","Верховна Рада","народний депутат України","nacp_04149e7e-01d3-43f0-adc6-a009e88cadf7","Рибалка","FALSE","Вікторович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_04149e7e-01d3-43f0-adc6-a009e88cadf7","Сергій","TRUE",0,"car","S600L","",2014-04-02,"FALSE",NA,"1517653268522","2001","1518619114782","MERCEDES-BENZ","Автомобіль легковий","1518619114782","Власність","",NA,"2",NA,NA,NA,NA,NA,"Байбородіна Анастасія Володимирівна","особи, які спільно проживають, але не перебувають у шлюбі"
"Рибалка Сергій Вікторович","Верховна Рада","народний депутат України","nacp_04149e7e-01d3-43f0-adc6-a009e88cadf7","Рибалка","FALSE","Вікторович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_04149e7e-01d3-43f0-adc6-a009e88cadf7","Сергій","FALSE",5258258,"car","PANAMERA","",2017-09-15,"FALSE",NA,"1517653268522","2017","1517655473973","PORSCHE","Автомобіль легковий","1517655473973","Власність","",NA,NA,NA,NA,NA,NA,NA,"Байбородіна Анастасія Володимирівна","особи, які спільно проживають, але не перебувають у шлюбі"
"Рибалка Сергій Вікторович","Верховна Рада","народний депутат України","nacp_04149e7e-01d3-43f0-adc6-a009e88cadf7","Рибалка","FALSE","Вікторович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_04149e7e-01d3-43f0-adc6-a009e88cadf7","Сергій","FALSE",2048012,"car","LAND CRUISER 200","",2017-06-22,"FALSE",NA,"1","2017","1517655213472","TOYOTA","Автомобіль легковий","1517655213472","Власність","",NA,NA,NA,NA,NA,NA,NA,"Рибалка Сергій Вікторович",NA
"Рибалка Сергій Вікторович","Верховна Рада","народний депутат України","nacp_04149e7e-01d3-43f0-adc6-a009e88cadf7","Рибалка","FALSE","Вікторович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_04149e7e-01d3-43f0-adc6-a009e88cadf7","Сергій","FALSE",140750,"car","S450","",2015-01-12,"FALSE",NA,"1","2010","1515158729741","Mercedes-Benz","Автомобіль легковий","1515158729741",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Рибалка Сергій Вікторович",NA
"Рибчинський Євген Юрійович","Верховна Рада України","Народний депутат України","nacp_d13a5fa4-1b93-4274-83ca-00fb08ffce0d","Рибчинський","FALSE","Юрійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d13a5fa4-1b93-4274-83ca-00fb08ffce0d","Євген","FALSE",424500,"car","GL 550","",2007-11-15,"FALSE",NA,"1477603199747","2007","1477660259688","Mercedes-BENZ","Автомобіль легковий","1477660259688","Власність","",NA,NA,NA,NA,NA,NA,NA,"Рибчинська Юлія Валеріївна","дружина"
"Різаненко Павло Олександрович","Верховна Рада України","Народний депутат України","nacp_a6871787-ff6d-4c49-9740-9fd5327dd983","Різаненко","FALSE","Олександрович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_a6871787-ff6d-4c49-9740-9fd5327dd983","Павло","FALSE",299625,"car","Multivan","",2012-05-11,"FALSE",NA,"1","2007","1477058074160","Volkswagen","Автомобіль легковий","1477058074160",NA,NA,NA,"0",NA,NA,NA,NA,NA,"Різаненко Павло Олександрович",NA
"Різаненко Павло Олександрович","Верховна Рада України","Народний депутат України","nacp_a6871787-ff6d-4c49-9740-9fd5327dd983","Різаненко","FALSE","Олександрович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_a6871787-ff6d-4c49-9740-9fd5327dd983","Павло","FALSE",818603,"car","Q7","",2007-10-25,"FALSE",NA,"1477055110290","2007","1477309904104","Audi ","Автомобіль легковий","1477309904104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Петренко Ольга Володимирівна","дружина"
"Різаненко Павло Олександрович","Верховна Рада України","Народний депутат України","nacp_a6871787-ff6d-4c49-9740-9fd5327dd983","Різаненко","FALSE","Олександрович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_a6871787-ff6d-4c49-9740-9fd5327dd983","Павло","FALSE",920195,"car","Cayenne","",2007-04-25,"FALSE",NA,"1","2007","1477309792076","Porsche","Автомобіль легковий","1477309792076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Різаненко Павло Олександрович",NA
"Розенблат Борислав Соломонович","Верховна Рада України","народний депутат України, Заступник Голови комітету","nacp_527f1be2-3768-4675-b709-75376f7951d4","Розенблат","TRUE","Соломонович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_527f1be2-3768-4675-b709-75376f7951d4","Борислав","TRUE",0,"car","XK 8 COUPE","",2013-09-24,"FALSE",NA,"1477035332632","2007","1477485146521","JAGUAR","Автомобіль легковий","1477485146521","Власність","",NA,"2",NA,NA,NA,NA,NA,"Розенблат  Жанна Леонідівна","дружина"
"Розенблат Борислав Соломонович","Верховна Рада України","народний депутат України, Заступник Голови комітету","nacp_527f1be2-3768-4675-b709-75376f7951d4","Розенблат","TRUE","Соломонович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_527f1be2-3768-4675-b709-75376f7951d4","Борислав","FALSE",1372700,"car","S 500L4M","",2012-04-20,"FALSE",NA,"1477035332632","2010","1477484812124","MERCEDES-BENZ","Автомобіль легковий","1477484812124","Власність","",NA,NA,NA,NA,NA,NA,NA,"Розенблат  Жанна Леонідівна","дружина"
"Романова Анна Анатоліївна","Верховна Рада України","Народний депутат України","nacp_e9c63c48-afea-4b71-97d6-982eeb4ee822","Романова","FALSE","Анатоліївна",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e9c63c48-afea-4b71-97d6-982eeb4ee822","Анна","FALSE",708000,"car","NX200T","",2017-09-26,"FALSE",NA,"1","2015","1521481865446","Lexus","Автомобіль легковий","1521481865446","Власність","",NA,NA,NA,NA,NA,NA,NA,"Романова Анна Анатоліївна",NA
"Романюк Віктор Миколайович","Верховна Рада України","Народний депутат України","nacp_13788e66-278c-43a2-a8e1-266cae735cf5","Романюк","FALSE","Миколайович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_13788e66-278c-43a2-a8e1-266cae735cf5","Віктор","FALSE",381400,"car","XC60","",2015-04-01,"FALSE","0","1","2010","1476354029332","Volvo","Автомобіль легковий","1476354029332","Власність","",NA,"0",NA,NA,NA,NA,NA,"Романюк Віктор Миколайович",NA
"Романюк Роман Сергійович","Верховна Рада України","Народний депутат України","nacp_1fffe5f4-0227-4d2f-a727-b08389799909","Романюк","FALSE","Сергійович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1fffe5f4-0227-4d2f-a727-b08389799909","Роман","FALSE",1047500,"car","Tiguan","",2017-03-22,"FALSE",NA,"1477412430175","2017","1477637619733","Volkswagen","Автомобіль легковий","1477637619733","Власність","",NA,"0",NA,NA,NA,NA,NA,"Романюк Лілія Іванівна","дружина"
"Рудик Сергій Ярославович","Верховна Рада України","Народний депутат України","nacp_9c663aed-0e62-4039-abe4-41e0e6222138","Рудик","FALSE","Ярославович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9c663aed-0e62-4039-abe4-41e0e6222138","Сергій","FALSE",101500,"other","КАС-0499К","Земснаряд",2016-04-29,"FALSE","3","1477427047496","1968","1490733257690","УПМ-1","Інше","1490733257690","Власність","",NA,NA,NA,NA,NA,NA,NA,"Рудик Маріанна Володимирівна","дружина"
"Рудик Сергій Ярославович","Верховна Рада України","Народний депутат України","nacp_9c663aed-0e62-4039-abe4-41e0e6222138","Рудик","FALSE","Ярославович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9c663aed-0e62-4039-abe4-41e0e6222138","Сергій","FALSE",2450097,"car","Land Cruiser ","",2016-11-15,"FALSE","3","1477427047496","2016","1490733088114","Toyota","Автомобіль легковий","1490733088114","Власність","",NA,NA,NA,NA,NA,NA,NA,"Рудик Маріанна Володимирівна","дружина"
"Рудик Сергій Ярославович","Верховна Рада України","Народний депутат України","nacp_9c663aed-0e62-4039-abe4-41e0e6222138","Рудик","FALSE","Ярославович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9c663aed-0e62-4039-abe4-41e0e6222138","Сергій","FALSE",100000,"car","Pagero","",2015-04-08,"FALSE","1","1","1985","1477467733385","Mitsubishi","Автомобіль легковий","1477467733385","Власність","",NA,NA,NA,NA,NA,NA,NA,"Рудик Сергій Ярославович",NA
"Рябчин Олексій Михайлович","Верховна Рада України","Народний депутат","nacp_30ab4b26-ba81-45d4-8da5-8bde77d3b5f5","Рябчин","TRUE","Михайлович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_30ab4b26-ba81-45d4-8da5-8bde77d3b5f5","Олексій","TRUE",0,"car","Accord","",2006-05-17,"FALSE",NA,"1","2006","1476656600919","Honda ","Автомобіль легковий","1476656600919","Власність","",NA,"2",NA,NA,NA,NA,NA,"Рябчин Олексій Михайлович",NA
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",75000,"other","","Квадроцикл",2007-10-10,"FALSE",NA,"1","2007","1489667526145","BOMBARDIER OUTLENDER MAX XT800","Інше","1489667526145","Власність","",NA,NA,"1",NA,NA,NA,NA,"Сабашук Петро Павлович",NA
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",150000,"car","IMPREZA","",2008-08-26,"FALSE",NA,"1519795583747","2008","1477048065023","SUBARU","Автомобіль легковий","1477048065023","Власність","",NA,NA,NA,NA,NA,NA,NA,"Сабашук Олена Анатоліївна","дружина"
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",115000,"moto","VN2000H8F","",2008-04-16,"FALSE",NA,"1","2008","1477047968755","KAWASAKI","Мотоцикл (мопед)","1477047968755","Власність","",NA,NA,NA,NA,NA,NA,NA,"Сабашук Петро Павлович",NA
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",55000,"moto","XV 1100A","",2008-10-10,"FALSE",NA,"1","2008","1477049677433","YAMAHA","Мотоцикл (мопед)","1477049677433",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сабашук Петро Павлович",NA
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",75000,"other","","Квадроцикл",2007-10-10,"FALSE",NA,"1","2007","1489667049022","BOMBARDIER OUTLENDER MAX XT800","Інше","1489667049022","Власність","",NA,NA,"1",NA,NA,NA,NA,"Сабашук Петро Павлович",NA
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",20000,"other","750 111","ПРИЧІП БОРТОВИЙ ТЕНТОВАНИЙ",2009-01-15,"FALSE",NA,"1","2008","1477048173818","САНТЕЙ","Інше","1477048173818",NA,NA,NA,"0",NA,NA,NA,NA,NA,"Сабашук Петро Павлович",NA
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",130000,"car","TOLEDO 1.6 l","",2006-05-06,"FALSE",NA,"1519795583747","2006","1477050168384","SEAT","Автомобіль легковий","1477050168384",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сабашук Олена Анатоліївна","дружина"
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",10000,"other","2500 51","Причіп фургон",2008-08-20,"FALSE",NA,"1","2007","1477047610839","САНТЕЙ","Інше","1477047610839","Власність","",NA,"0",NA,NA,NA,NA,NA,"Сабашук Петро Павлович",NA
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","FALSE",110000,"moto","XV 1900A","",2008-10-10,"FALSE",NA,"1","2008","1477047798601","YAMAHA","Мотоцикл (мопед)","1477047798601","Власність","",NA,NA,NA,NA,NA,NA,NA,"Сабашук Петро Павлович",NA
"Саврасов Максим Віталійович","Верховна Рада України","Народний депутат України","nacp_6491e213-6c26-475b-acb8-224510b839ed","Саврасов","FALSE","Віталійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_6491e213-6c26-475b-acb8-224510b839ed","Максим","FALSE",791908,"car","Cooper","",2017-02-15,"FALSE",NA,"1477486651115","2016","1522062420877","Mini ","Автомобіль легковий","1522062420877","Власність","",NA,NA,NA,NA,NA,NA,NA,"Саврасова Євгенія Олександрівна","дружина"
"Саврасов Максим Віталійович","Верховна Рада України","Народний депутат України","nacp_6491e213-6c26-475b-acb8-224510b839ed","Саврасов","FALSE","Віталійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_6491e213-6c26-475b-acb8-224510b839ed","Максим","FALSE",905000,"car","A6","",2016-11-08,"FALSE",NA,"1","2012","1490802336654","Audi","Автомобіль легковий","1490802336654","Власність","",NA,NA,NA,NA,NA,NA,NA,"Саврасов Максим Віталійович",NA
"Саврасов Максим Віталійович","Верховна Рада України","Народний депутат України","nacp_6491e213-6c26-475b-acb8-224510b839ed","Саврасов","FALSE","Віталійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_6491e213-6c26-475b-acb8-224510b839ed","Максим","FALSE",235020,"car","Cooper","",2008-01-14,"FALSE","3","1477486651115","2007","1477500122706","Mini ","Автомобіль легковий","1477500122706","Власність","",NA,NA,NA,NA,NA,NA,NA,"Саврасова Євгенія Олександрівна","дружина"
"Савчук Юрій Петрович","Верховна рада України","Народний депутат України, Перший заступник голови Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Савчук","TRUE","Петрович",2018-04-03,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Юрій","TRUE",0,"car","Land Cruiser","",2012-08-18,"FALSE",NA,"1","2012","1487764671261","Toyota ","Автомобіль легковий","1487764671261","Власність","",NA,"2",NA,NA,NA,NA,NA,"Савчук Юрій Петрович",NA
"Савчук Юрій Петрович","Верховна рада України","Народний депутат України, Перший заступник голови Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Савчук","TRUE","Петрович",2018-04-03,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Юрій","TRUE",0,"water_transport","Южанка","",1997-07-09,"FALSE","1","1","1994","1487764845123","Лодка","Водний засіб","1487764845123","Власність","",NA,"2",NA,NA,NA,NA,NA,"Савчук Юрій Петрович",NA
"Святаш Дмитро Володимирович","Верховна Рада України","народний депутат України","nacp_243177ba-09b6-4ccc-8750-e3dacc419965","Святаш","FALSE","Володимирович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_243177ba-09b6-4ccc-8750-e3dacc419965","Дмитро","FALSE",947205,"car","Countryman","",2015-07-28,"FALSE",NA,"1477544251774","2015","1477637917489","Mini cooper","Автомобіль легковий","1477637917489","Власність","",NA,NA,NA,NA,NA,NA,NA,"Святаш Анжеліка Левонівна","дружина"
