"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","emitent_ukr_fullname","emitent_ua_firstname","emitent_type","emitent_ua_lastname","emitent_eng_company_address","emitent","emitent_ukr_company_address","amount","subTypeProperty1","person","emitent_ukr_company_name","emitent_ua_sameRegLivingAddress","emitent_eng_fullname","cost","emitent_eng_company_name","otherObjectType","subTypeProperty2","emitent_eng_company_code","dnt_amount_hidden","emitent_ua_company_code","owningDate","emitent_eng_sameRegLivingAddress","iteration","emitent_ua_middlename","emitent_ua_company_name","dnt_cost_hidden","typeProperty","object_id","ownershipType","otherOwnership","percent.ownership","emitent_eng_lastname","emitent_eng_middlename","emitent_eng_firstname","subTypeProperty","emitent_ukr_lastname","emitent_ukr_middlename","emitent_ukr_firstname","emitent_ua_company_code_extendedstatus","amount_extendedstatus","cost_extendedstatus","owningDate_extendedstatus","emitent_ukr_company_address_extendedstatus","emitent_extendedstatus","emitent_eng_company_address_extendedstatus","emitent_eng_company_code_extendedstatus","declarant","subjectRelation"
"Пташник Вікторія Юріївна","Верховна Рада України","народний депутат","nacp_3401791d-df3f-496a-83a9-7d247fd1b9a3","Пташник","FALSE","Юріївна",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3401791d-df3f-496a-83a9-7d247fd1b9a3","Вікторія","","","Юридична особа, зареєстрована в Україні","","","j","","21","","1","","","","11","","","","","FALSE","14312973",1998-12-29,"","1476809273520","","ВАТ ""Меридіан"" ім. С.П. Корольова","FALSE","Акції","1476809273520","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Пташник Вікторія Юріївна",NA
"Рибак Іван Петрович","Верховна Рада України","народний депутат України","nacp_914bdddb-c5d5-4211-ad7f-f2da80a0638b","Рибак","FALSE","Петрович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_914bdddb-c5d5-4211-ad7f-f2da80a0638b","Іван","","","Юридична особа, зареєстрована в Україні","","","j","","5","","1","","","","2","","","","","FALSE","000177733",1993-09-14,"","1477657758218","","АСК Укррічфлот","FALSE","Акції","1477657758218","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Рибак Іван Петрович",NA
"Різаненко Павло Олександрович","Верховна Рада України","Народний депутат України","nacp_a6871787-ff6d-4c49-9740-9fd5327dd983","Різаненко","FALSE","Олександрович",2018-03-30,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_a6871787-ff6d-4c49-9740-9fd5327dd983","Павло","","","Юридична особа, зареєстрована в Україні","","","j","","250","","1","","","","50660","","","","","FALSE","23452414",2008-07-07,"",NA,"","Приватне акціонерне товариство ""Трубосталь""","FALSE","Акції","1477065502413","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Різаненко Павло Олександрович",NA
"Розенблат Борислав Соломонович","Верховна Рада України","народний депутат України, Заступник Голови комітету","nacp_527f1be2-3768-4675-b709-75376f7951d4","Розенблат","TRUE","Соломонович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_527f1be2-3768-4675-b709-75376f7951d4","Борислав","","","Юридична особа, зареєстрована в Україні","","","j","","248248","","1","","","","62062","","","","","FALSE","00445363",2007-09-20,"","1477060666508","","ВАТ ""ГАЛІЇВСЬКИЙ МАСЛОЗАВОД""","FALSE","Акції","1477060666508","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Розенблат Борислав Соломонович",NA
"Розенблат Борислав Соломонович","Верховна Рада України","народний депутат України, Заступник Голови комітету","nacp_527f1be2-3768-4675-b709-75376f7951d4","Розенблат","TRUE","Соломонович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_527f1be2-3768-4675-b709-75376f7951d4","Борислав","","","Юридична особа, зареєстрована в Україні","","","j","","17","","1477035332632","","","","17","","","","","FALSE","13579674",1998-07-06,"","1477061389768","","ПрАТ ""ФАВОРИТ КОМПАНІ""","FALSE","Акції","1477061389768","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"Розенблат  Жанна Леонідівна","дружина"
"Романовський Олександр Володимирович","Верховна Рада України","Народний депутат України","nacp_87ad36d3-26f2-43a6-9cf7-bc7e2368a951","Романовський","FALSE","Володимирович",2018-03-24,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_87ad36d3-26f2-43a6-9cf7-bc7e2368a951","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","3000","","1","","","","750","","","","","FALSE","14313062",1996-05-30,"","1475341972946","","ПАТ Хартрон","FALSE","Акції","1475341972946","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Романовський Олександр Володимирович",NA
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","","","Юридична особа, зареєстрована в Україні","","","j","","109401","","1519795583747","","","","109401","","","","","FALSE","13626540",2016-12-26,"","1476870731459","","Публічне акціонерне товариство ""РАССВЕТ""","FALSE","Акції","1476870731459","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сабашук Олена Анатоліївна","дружина"
"Сабашук Петро Павлович","Верховна Рада України","Народний депутат України","nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Сабашук","FALSE","Павлович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_ef9f7647-e64e-4e36-90b8-02356102e371","Петро","","","Юридична особа, зареєстрована в Україні","","","j","","41666","","1519795583747","","","","10416.5","","","","","FALSE","04824652",2016-05-31,"","1489730130677","","Публічне акціонерне товариство ""Науково-виробниче об'єднання ""РАССВЕТ-ЕНЕРГО""","FALSE","Акції","1489730130677","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сабашук Олена Анатоліївна","дружина"
"Саврасов Максим Віталійович","Верховна Рада України","Народний депутат України","nacp_6491e213-6c26-475b-acb8-224510b839ed","Саврасов","FALSE","Віталійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_6491e213-6c26-475b-acb8-224510b839ed","Максим","","","Юридична особа, зареєстрована в Україні","","","j","","200","","1","","","","0.25","","","","","FALSE","14312387",1996-03-25,"","1477654726323","","ПАТ ""Завод Фрегат""","FALSE","Акції","1477654726323","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Саврасов Максим Віталійович",NA
"Скорик Микола Леонідович","Верховна Рада України ","Народний депутат України ","nacp_53301d41-4bb5-4982-aaea-eafed0bae038","Скорик","FALSE","Леонідович",2018-03-24,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_53301d41-4bb5-4982-aaea-eafed0bae038","Микола","","","Юридична особа, зареєстрована в Україні","","","j","","15342","","1","","","","1534200","","","","","FALSE","20971504",1999-12-13,"","1477311751024","","АТ ""ІМЕКСБАНК"" ","FALSE","Акції","1477311751024","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорик Микола Леонідович",NA
"Скорик Микола Леонідович","Верховна Рада України ","Народний депутат України ","nacp_53301d41-4bb5-4982-aaea-eafed0bae038","Скорик","FALSE","Леонідович",2018-03-24,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_53301d41-4bb5-4982-aaea-eafed0bae038","Микола","","","Юридична особа, зареєстрована в Україні","","","j","","100","","1","","","","25","","","","","FALSE","3422158",2007-09-06,"","1477312638772","","АТ ""ЧТК""","FALSE","Акції","1477312638772","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорик Микола Леонідович",NA
"Скорик Микола Леонідович","Верховна Рада України ","Народний депутат України ","nacp_53301d41-4bb5-4982-aaea-eafed0bae038","Скорик","FALSE","Леонідович",2018-03-24,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_53301d41-4bb5-4982-aaea-eafed0bae038","Микола","","","Юридична особа, зареєстрована в Україні","","","j","","13600","","1","","","","136000","","","","","FALSE","20974448",2003-09-26,"","1477312090464","","АТ ""ІК ""ПРИМОР'Є-ІНВЕСТ""","FALSE","Акції","1477312090464","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорик Микола Леонідович",NA
"Сотник Олена Сергіївна","Верховна Рада України","Народний депутат України","nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Сотник","TRUE","Сергіївна",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Олена","","","Юридична особа, зареєстрована в Україні","","","j","","78400","","1489939031857","","","","1","","","","","FALSE","37499765",2014-11-27,"","1521816744967","","ПАТ ""ЮРИДИЧНІ ПОСЛУГИ""","FALSE","Акції","1521816744967","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Амелін Анатолій Ігорович","чоловік"
"Сотник Олена Сергіївна","Верховна Рада України","Народний депутат України","nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Сотник","TRUE","Сергіївна",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Олена","","","Юридична особа, зареєстрована в Україні","","","j","","9607","","1489939031857","","","","0.25","","","","","FALSE","36019681",2015-06-26,"","1489946184763","","Публічне акціонерне товариство ""ФК ""АВАНГАРД""","FALSE","Акції","1489946184763","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"Амелін Анатолій Ігорович","чоловік"
"Сотник Олена Сергіївна","Верховна Рада України","Народний депутат України","nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Сотник","TRUE","Сергіївна",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Олена","","","Юридична особа, зареєстрована в Україні","","","j","","979","","1","","","","0.5","","","","","FALSE","20393384",1997-06-19,"","1489945606439","","ЗАТ ""Інвестиційна компанія ""ТЕКТ"" Взаємний фонд""","FALSE","Інвестиційні сертифікати","1489945606439","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"Сотник Олена Сергіївна",NA
"Сотник Олена Сергіївна","Верховна Рада України","Народний депутат України","nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Сотник","TRUE","Сергіївна",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Олена","","","Юридична особа, зареєстрована в Україні","","","j","","21","","1","","","","0.5","","","","","FALSE","20393384",1997-06-19,"","1489946049478","","""Інвестиційна компанія ""ТЕКТ"" Взаємний фонд""","FALSE","Інвестиційні сертифікати","1489946049478","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Сотник Олена Сергіївна",NA
"Сотник Олена Сергіївна","Верховна Рада України","Народний депутат України","nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Сотник","TRUE","Сергіївна",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_88a9744d-760d-4a37-b949-9b3be366b4f0","Олена","","","Юридична особа, зареєстрована в Україні","","","j","","127","","1489939031857","","","","0.25","","","","","FALSE","00191158",NA,"","1522238170492","","ПРАТ ""МК ""АЗОВСТАЛЬ""","FALSE","Акції","1522238170492","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"Амелін Анатолій Ігорович","чоловік"
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","443300985","","1","","","","44330099","","","","","FALSE","09809192",2016-08-30,"","1490887315172","","ПАТ ""АСВІО БАНК""","FALSE","Акції","1490887315172","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","37504070","","1","","","","3750407","","","","","FALSE","09809192",2014-12-22,"","1477656015179","","ПАТ ""АСВІО БАНК""","FALSE","Акції","1477656015179","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","130000000","","1","","","","13000000","","","","","FALSE","09809192",2016-08-30,"","1490887375655","","ПАТ ""АСВІО БАНК""","FALSE","Акції","1490887375655","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","65709580","","1","","","","6570958","","","","","FALSE","09809192",2015-06-04,"","1477656693442","","ПАТ ""АСВІО БАНК""","FALSE","Акції","1477656693442","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","77445000","","1","","","","7744500","","","","","FALSE","09809192",2015-06-05,"","1477656786459","","ПАТ ""АСВІО БАНК""","FALSE","Акції","1477656786459","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","4800","","1","","","","4800000","","","","","FALSE","41179278",2017-10-10,"","1521732099358","","ЗНВКІФ ""АНЕСТ ДЕВЕЛОПМЕНТ""","FALSE","Акції","1521732099358","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","26975340","","1","","","","2697534","","","","","FALSE","09809192",2015-09-29,"","1477656936382","","ПАТ ""АСВІО БАНК""","FALSE","Акції","1477656936382","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Супруненко","TRUE","Іванович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","87900000","","1","","","","8790000","","","","","FALSE","09809192",2016-03-02,"","1490887237517","","ПАТ ""АСВІО БАНК""","FALSE","Акції","1490887237517","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Тарута","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Сергій","","","Юридична особа, зареєстрована за кордоном","","16 Kyriakou Matsi, Eagle House, 10th Floor, Agioi Omoloyites, 1082 Nicosia, Cyprus","j","Кипр,1082, м. Никосія, Ігл Хаус, вул. Кіріакі Матсі, 16 ","100","","1","Даргамо Холдінгс Лімітед","","","3292","DARGAMO HOLDINGS LIMITED","","","00233395","FALSE","",2007-01-01,"",NA,"","","FALSE","Акції","1475764673543","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Тарута","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Сергій",NA,"","Юридична особа, зареєстрована за кордоном","","16 Kyriakou Matsi, Eagle House, 10th Floor, Agioi Omoloyites, 1082 Nicosia, Cyprus","j","КІРІАКУ МАТСІ БУД. 16, ПОВЕРХ 10, м. НІКОСІЯ.1082, КІПР","1000",NA,"1","Ерроукрест Лімітед","",NA,"53561","ARROWCREST LIMITED","",NA,"00183297","FALSE","",2007-01-01,"",NA,"","","FALSE","Акції","1475765926099","Власність","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Тарута","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Сергій","","","Юридична особа, зареєстрована в Україні","","","j","","57","","1","","","","5700","","","","","FALSE","25099117",2001-01-01,"",NA,"","ПрАТ ""Бахмутский Аграрний Союз""","FALSE","Акції","1475679011880","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Тарута","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Сергій","","","Юридична особа, зареєстрована в Україні","","","j","","30","","1","","","","11400","","","","","FALSE","24161825",1998-04-18,"",NA,"","ПрАТ Телерадіокомпанія ""ЄВРОСТУДІЯ""","FALSE","Акції","1475678387510","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Фельдман Олександр Борисович","ВЕРХОВНА РАДА УКРАЇНИ","народний депутат України","nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Фельдман","TRUE","Борисович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Олександр","","","Юридична особа, зареєстрована за кордоном","","Geneva Place, Waterfront Drive, P.O. Box 3469, Road Town, Tortola, in the British Virgin Islands.","j","Женева Плейс, Вотерфронт Драйв, П.С. 3469, Род Таун, Тортола, Британські Віргінські Острови.","10000","","1","ЧЕРРІ ВАЙН ЛТД","","","28","CHERRY VINE LTD","","","1612108","FALSE","",2010-12-06,"","1477525932539","","","FALSE","Акції","1477525932539","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фельдман Олександр Борисович",NA
"Фельдман Олександр Борисович","ВЕРХОВНА РАДА УКРАЇНИ","народний депутат України","nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Фельдман","TRUE","Борисович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","209580","","1","","","","10","","","","","FALSE","32675319",2017-07-25,"","1521212420380","","ПрАТ ""АВЕК ХОЛДИНГ""","FALSE","Акції","1521212420380","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фельдман Олександр Борисович",NA
"Фельдман Олександр Борисович","ВЕРХОВНА РАДА УКРАЇНИ","народний депутат України","nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Фельдман","TRUE","Борисович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","67201","","1477517643499","","","","10","","","","","FALSE","32675319",2017-07-25,"","1521212108453","","ПрАТ ""АВЕК ХОЛДИНГ""","FALSE","Акції","1521212108453","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фельдман  Валерія Володимирівна","дружина"
"Фельдман Олександр Борисович","ВЕРХОВНА РАДА УКРАЇНИ","народний депутат України","nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Фельдман","TRUE","Борисович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","4868193","","1","","","","10","","","","","FALSE","22649344",2013-04-08,"","1477526132324","","ПАТ ""КОНЦЕРН АВЕК ТА КО""","FALSE","Акції","1477526132324","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фельдман Олександр Борисович",NA
"Фельдман Олександр Борисович","ВЕРХОВНА РАДА УКРАЇНИ","народний депутат України","nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Фельдман","TRUE","Борисович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","3000","","1","","","","1","","","","","FALSE","33606246",2017-11-28,"","1521212541442","","ТОВ ""Компанія з управління активами Траст Центр"" (Закритий недиверсифікований венчурний пайовий інвестиційний фонд ""Стабільний""","FALSE","Акції","1521212541442","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фельдман Олександр Борисович",NA
"Фельдман Олександр Борисович","ВЕРХОВНА РАДА УКРАЇНИ","народний депутат України","nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Фельдман","TRUE","Борисович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","1","","1","","","","10","","","","","FALSE","22649344",2008-01-22,"","1477525837246","","ПАТ ""КОНЦЕРН АВЕК ТА КО""","FALSE","Акції","1477525837246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фельдман Олександр Борисович",NA
"Фельдман Олександр Борисович","ВЕРХОВНА РАДА УКРАЇНИ","народний депутат України","nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Фельдман","TRUE","Борисович",2018-04-04,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3269aadc-33f1-4df5-ac8e-1c6617c108b4","Олександр","","","Юридична особа, зареєстрована в Україні","","","j","","4668","","1","","","","0.25","","","","","FALSE","00384414",1998-09-30,"","1477526512313","","ПАТ ""КАРАВАЙ""","FALSE","Акції","1477526512313","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фельдман Олександр Борисович",NA
"Фурсін Іван Геннадійович","Верховна Рада України","Депутат восьмого скликання","nacp_881a8f75-ea95-4241-beb0-951a75b79095","Фурсін","TRUE","Геннадійович",2018-02-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_881a8f75-ea95-4241-beb0-951a75b79095","Іван","","","Юридична особа, зареєстрована в Україні","","","j","","12315474","","1","","","","0.25","","","","","FALSE","20681350",2013-08-01,"","1477837231609","","ВАТ ""Ленінський ремонтно-механічний завод ""Металіст""","FALSE","Акції","1477837231609","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фурсін Іван Геннадійович",NA
"Фурсін Іван Геннадійович","Верховна Рада України","Депутат восьмого скликання","nacp_881a8f75-ea95-4241-beb0-951a75b79095","Фурсін","TRUE","Геннадійович",2018-02-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_881a8f75-ea95-4241-beb0-951a75b79095","Іван","","","Юридична особа, зареєстрована в Україні","","","j","","799800","","1","","","","2.5","","","","","FALSE","03335221",2013-07-26,"","1477837097993","","ВАТ ""Нахімовське РБУ""","FALSE","Акції","1477837097993","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фурсін Іван Геннадійович",NA
"Фурсін Іван Геннадійович","Верховна Рада України","Депутат восьмого скликання","nacp_881a8f75-ea95-4241-beb0-951a75b79095","Фурсін","TRUE","Геннадійович",2018-02-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_881a8f75-ea95-4241-beb0-951a75b79095","Іван","","","Юридична особа, зареєстрована в Україні","","","j","","1560","","1","","","","3666000","","","","","FALSE","20945990",2001-06-26,"","1478176464760","","ПрАТ ""СК ""Скіфія""","FALSE","Акції","1478176464760","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Фурсін Іван Геннадійович",NA
